portfolio_uuid,portfolio_name,asset_name,portfolio_weight
4b2f1d73-27f0-42d3-b19f-25c0e487cbe2,Grid_155,Real Estate/REITs - US REIT,0.075
5dfdab56-c239-4030-b6b4-8a87cb11c4b6,Grid_156,US Equities - US Stock Market,0.2
5dfdab56-c239-4030-b6b4-8a87cb11c4b6,Grid_156,Foreign Developed Equities - Intl Developed ex-US Market,0.08800000000000001
5dfdab56-c239-4030-b6b4-8a87cb11c4b6,Grid_156,Emerging Market Equities - Emerging Markets,0.11199999999999999
5dfdab56-c239-4030-b6b4-8a87cb11c4b6,Grid_156,US Treasuries - Intermediate Term Treasury,0.2
5dfdab56-c239-4030-b6b4-8a87cb11c4b6,Grid_156,TIPS - Inflation-Protected Bonds,0.23
5dfdab56-c239-4030-b6b4-8a87cb11c4b6,Grid_156,Corporate Bonds - Investment Grade Corporate Bonds,0.06999999999999998
5dfdab56-c239-4030-b6b4-8a87cb11c4b6,Grid_156,Real Estate/REITs - US REIT,0.1
a02b7560-ea2a-47ed-88e9-5cc535e1d8e6,Grid_157,US Equities - US Stock Market,0.225
a02b7560-ea2a-47ed-88e9-5cc535e1d8e6,Grid_157,Foreign Developed Equities - Intl Developed ex-US Market,0.099
a02b7560-ea2a-47ed-88e9-5cc535e1d8e6,Grid_157,Emerging Market Equities - Emerging Markets,0.12600000000000003
a02b7560-ea2a-47ed-88e9-5cc535e1d8e6,Grid_157,US Treasuries - Intermediate Term Treasury,0.2
a02b7560-ea2a-47ed-88e9-5cc535e1d8e6,Grid_157,TIPS - Inflation-Protected Bonds,0.2
a02b7560-ea2a-47ed-88e9-5cc535e1d8e6,Grid_157,Corporate Bonds - Investment Grade Corporate Bonds,0.09999999999999998
a02b7560-ea2a-47ed-88e9-5cc535e1d8e6,Grid_157,Real Estate/REITs - US REIT,0.05
c98b8a67-117c-42fd-9800-4137027d1269,Grid_158,US Equities - US Stock Market,0.2125
c98b8a67-117c-42fd-9800-4137027d1269,Grid_158,Foreign Developed Equities - Intl Developed ex-US Market,0.0935
c98b8a67-117c-42fd-9800-4137027d1269,Grid_158,Emerging Market Equities - Emerging Markets,0.11900000000000001
c98b8a67-117c-42fd-9800-4137027d1269,Grid_158,US Treasuries - Intermediate Term Treasury,0.2
c98b8a67-117c-42fd-9800-4137027d1269,Grid_158,TIPS - Inflation-Protected Bonds,0.2
c98b8a67-117c-42fd-9800-4137027d1269,Grid_158,Corporate Bonds - Investment Grade Corporate Bonds,0.09999999999999998
c98b8a67-117c-42fd-9800-4137027d1269,Grid_158,Real Estate/REITs - US REIT,0.075
69e13ed3-9631-4859-b1fd-56f81a79512c,Grid_159,US Equities - US Stock Market,0.2
69e13ed3-9631-4859-b1fd-56f81a79512c,Grid_159,Foreign Developed Equities - Intl Developed ex-US Market,0.08800000000000001
69e13ed3-9631-4859-b1fd-56f81a79512c,Grid_159,Emerging Market Equities - Emerging Markets,0.11199999999999999
69e13ed3-9631-4859-b1fd-56f81a79512c,Grid_159,US Treasuries - Intermediate Term Treasury,0.2
69e13ed3-9631-4859-b1fd-56f81a79512c,Grid_159,TIPS - Inflation-Protected Bonds,0.2
69e13ed3-9631-4859-b1fd-56f81a79512c,Grid_159,Corporate Bonds - Investment Grade Corporate Bonds,0.09999999999999998
69e13ed3-9631-4859-b1fd-56f81a79512c,Grid_159,Real Estate/REITs - US REIT,0.1
437459a4-8eda-4b90-82f7-9c31c21f2869,Grid_160,US Equities - US Stock Market,0.225
437459a4-8eda-4b90-82f7-9c31c21f2869,Grid_160,Foreign Developed Equities - Intl Developed ex-US Market,0.099
437459a4-8eda-4b90-82f7-9c31c21f2869,Grid_160,Emerging Market Equities - Emerging Markets,0.12600000000000003
437459a4-8eda-4b90-82f7-9c31c21f2869,Grid_160,US Treasuries - Intermediate Term Treasury,0.2
437459a4-8eda-4b90-82f7-9c31c21f2869,Grid_160,TIPS - Inflation-Protected Bonds,0.15
437459a4-8eda-4b90-82f7-9c31c21f2869,Grid_160,Corporate Bonds - Investment Grade Corporate Bonds,0.15
437459a4-8eda-4b90-82f7-9c31c21f2869,Grid_160,Real Estate/REITs - US REIT,0.05
8ca4dabc-4fe1-4b53-ae31-7bf6a5d0a58a,Grid_161,US Equities - US Stock Market,0.2125
8ca4dabc-4fe1-4b53-ae31-7bf6a5d0a58a,Grid_161,Foreign Developed Equities - Intl Developed ex-US Market,0.0935
8ca4dabc-4fe1-4b53-ae31-7bf6a5d0a58a,Grid_161,Emerging Market Equities - Emerging Markets,0.11900000000000001
8ca4dabc-4fe1-4b53-ae31-7bf6a5d0a58a,Grid_161,US Treasuries - Intermediate Term Treasury,0.2
8ca4dabc-4fe1-4b53-ae31-7bf6a5d0a58a,Grid_161,TIPS - Inflation-Protected Bonds,0.15
8ca4dabc-4fe1-4b53-ae31-7bf6a5d0a58a,Grid_161,Corporate Bonds - Investment Grade Corporate Bonds,0.15
8ca4dabc-4fe1-4b53-ae31-7bf6a5d0a58a,Grid_161,Real Estate/REITs - US REIT,0.075
fd953ae6-784e-4f6f-84de-b463c6aac733,Grid_162,US Equities - US Stock Market,0.2
fd953ae6-784e-4f6f-84de-b463c6aac733,Grid_162,Foreign Developed Equities - Intl Developed ex-US Market,0.08800000000000001
fd953ae6-784e-4f6f-84de-b463c6aac733,Grid_162,Emerging Market Equities - Emerging Markets,0.11199999999999999
fd953ae6-784e-4f6f-84de-b463c6aac733,Grid_162,US Treasuries - Intermediate Term Treasury,0.2
fd953ae6-784e-4f6f-84de-b463c6aac733,Grid_162,TIPS - Inflation-Protected Bonds,0.15
fd953ae6-784e-4f6f-84de-b463c6aac733,Grid_162,Corporate Bonds - Investment Grade Corporate Bonds,0.15
fd953ae6-784e-4f6f-84de-b463c6aac733,Grid_162,Real Estate/REITs - US REIT,0.1
2e9194f0-e308-4d9c-9583-a395d3134bab,Grid_163,US Equities - US Stock Market,0.225
2e9194f0-e308-4d9c-9583-a395d3134bab,Grid_163,Foreign Developed Equities - Intl Developed ex-US Market,0.099
2e9194f0-e308-4d9c-9583-a395d3134bab,Grid_163,Emerging Market Equities - Emerging Markets,0.12600000000000003
2e9194f0-e308-4d9c-9583-a395d3134bab,Grid_163,US Treasuries - Intermediate Term Treasury,0.25
2e9194f0-e308-4d9c-9583-a395d3134bab,Grid_163,TIPS - Inflation-Protected Bonds,0.2
2e9194f0-e308-4d9c-9583-a395d3134bab,Grid_163,Corporate Bonds - Investment Grade Corporate Bonds,0.04999999999999999
2e9194f0-e308-4d9c-9583-a395d3134bab,Grid_163,Real Estate/REITs - US REIT,0.05
430b30ed-205e-4f71-b9cc-efbd88809634,Grid_164,US Equities - US Stock Market,0.2125
430b30ed-205e-4f71-b9cc-efbd88809634,Grid_164,Foreign Developed Equities - Intl Developed ex-US Market,0.0935
430b30ed-205e-4f71-b9cc-efbd88809634,Grid_164,Emerging Market Equities - Emerging Markets,0.11900000000000001
430b30ed-205e-4f71-b9cc-efbd88809634,Grid_164,US Treasuries - Intermediate Term Treasury,0.25
430b30ed-205e-4f71-b9cc-efbd88809634,Grid_164,TIPS - Inflation-Protected Bonds,0.2
430b30ed-205e-4f71-b9cc-efbd88809634,Grid_164,Corporate Bonds - Investment Grade Corporate Bonds,0.04999999999999999
430b30ed-205e-4f71-b9cc-efbd88809634,Grid_164,Real Estate/REITs - US REIT,0.075
fff32be3-d6c0-4e99-ae14-e8efabdf55e4,Grid_165,US Equities - US Stock Market,0.2
fff32be3-d6c0-4e99-ae14-e8efabdf55e4,Grid_165,Foreign Developed Equities - Intl Developed ex-US Market,0.08800000000000001
fff32be3-d6c0-4e99-ae14-e8efabdf55e4,Grid_165,Emerging Market Equities - Emerging Markets,0.11199999999999999
fff32be3-d6c0-4e99-ae14-e8efabdf55e4,Grid_165,US Treasuries - Intermediate Term Treasury,0.25
fff32be3-d6c0-4e99-ae14-e8efabdf55e4,Grid_165,TIPS - Inflation-Protected Bonds,0.2
fff32be3-d6c0-4e99-ae14-e8efabdf55e4,Grid_165,Corporate Bonds - Investment Grade Corporate Bonds,0.04999999999999999
fff32be3-d6c0-4e99-ae14-e8efabdf55e4,Grid_165,Real Estate/REITs - US REIT,0.1
e6509505-eed7-4008-8729-15b0ea28b87a,Grid_166,US Equities - US Stock Market,0.225
e6509505-eed7-4008-8729-15b0ea28b87a,Grid_166,Foreign Developed Equities - Intl Developed ex-US Market,0.099
e6509505-eed7-4008-8729-15b0ea28b87a,Grid_166,Emerging Market Equities - Emerging Markets,0.12600000000000003
e6509505-eed7-4008-8729-15b0ea28b87a,Grid_166,US Treasuries - Intermediate Term Treasury,0.25
e6509505-eed7-4008-8729-15b0ea28b87a,Grid_166,TIPS - Inflation-Protected Bonds,0.15
e6509505-eed7-4008-8729-15b0ea28b87a,Grid_166,Corporate Bonds - Investment Grade Corporate Bonds,0.1
e6509505-eed7-4008-8729-15b0ea28b87a,Grid_166,Real Estate/REITs - US REIT,0.05
5b7a0e86-2b54-4ab2-8078-356d6cfd7784,Grid_167,US Equities - US Stock Market,0.2125
5b7a0e86-2b54-4ab2-8078-356d6cfd7784,Grid_167,Foreign Developed Equities - Intl Developed ex-US Market,0.0935
5b7a0e86-2b54-4ab2-8078-356d6cfd7784,Grid_167,Emerging Market Equities - Emerging Markets,0.11900000000000001
5b7a0e86-2b54-4ab2-8078-356d6cfd7784,Grid_167,US Treasuries - Intermediate Term Treasury,0.25
5b7a0e86-2b54-4ab2-8078-356d6cfd7784,Grid_167,TIPS - Inflation-Protected Bonds,0.15
5b7a0e86-2b54-4ab2-8078-356d6cfd7784,Grid_167,Corporate Bonds - Investment Grade Corporate Bonds,0.1
5b7a0e86-2b54-4ab2-8078-356d6cfd7784,Grid_167,Real Estate/REITs - US REIT,0.075
07133ca3-cacf-4b35-b68f-92521c48f1f6,Grid_168,US Equities - US Stock Market,0.2
07133ca3-cacf-4b35-b68f-92521c48f1f6,Grid_168,Foreign Developed Equities - Intl Developed ex-US Market,0.08800000000000001
07133ca3-cacf-4b35-b68f-92521c48f1f6,Grid_168,Emerging Market Equities - Emerging Markets,0.11199999999999999
07133ca3-cacf-4b35-b68f-92521c48f1f6,Grid_168,US Treasuries - Intermediate Term Treasury,0.25
07133ca3-cacf-4b35-b68f-92521c48f1f6,Grid_168,TIPS - Inflation-Protected Bonds,0.15
07133ca3-cacf-4b35-b68f-92521c48f1f6,Grid_168,Corporate Bonds - Investment Grade Corporate Bonds,0.1
07133ca3-cacf-4b35-b68f-92521c48f1f6,Grid_168,Real Estate/REITs - US REIT,0.1
03765d33-bd79-40a1-ab6f-fa4526cff2f4,Grid_169,US Equities - US Stock Market,0.225
03765d33-bd79-40a1-ab6f-fa4526cff2f4,Grid_169,Foreign Developed Equities - Intl Developed ex-US Market,0.1575
03765d33-bd79-40a1-ab6f-fa4526cff2f4,Grid_169,Emerging Market Equities - Emerging Markets,0.06750000000000002
03765d33-bd79-40a1-ab6f-fa4526cff2f4,Grid_169,US Treasuries - Intermediate Term Treasury,0.155
03765d33-bd79-40a1-ab6f-fa4526cff2f4,Grid_169,TIPS - Inflation-Protected Bonds,0.23
03765d33-bd79-40a1-ab6f-fa4526cff2f4,Grid_169,Corporate Bonds - Investment Grade Corporate Bonds,0.11499999999999996
03765d33-bd79-40a1-ab6f-fa4526cff2f4,Grid_169,Real Estate/REITs - US REIT,0.05
5cc0b9ed-aa40-49ea-a19b-873119ae702a,Grid_170,US Equities - US Stock Market,0.2125
5cc0b9ed-aa40-49ea-a19b-873119ae702a,Grid_170,Foreign Developed Equities - Intl Developed ex-US Market,0.14875
5cc0b9ed-aa40-49ea-a19b-873119ae702a,Grid_170,Emerging Market Equities - Emerging Markets,0.06375
5cc0b9ed-aa40-49ea-a19b-873119ae702a,Grid_170,US Treasuries - Intermediate Term Treasury,0.155
5cc0b9ed-aa40-49ea-a19b-873119ae702a,Grid_170,TIPS - Inflation-Protected Bonds,0.23
5cc0b9ed-aa40-49ea-a19b-873119ae702a,Grid_170,Corporate Bonds - Investment Grade Corporate Bonds,0.11499999999999996
5cc0b9ed-aa40-49ea-a19b-873119ae702a,Grid_170,Real Estate/REITs - US REIT,0.075
0b7fb9ae-8e66-416e-aec1-0a8356c283be,Grid_171,US Equities - US Stock Market,0.2
0b7fb9ae-8e66-416e-aec1-0a8356c283be,Grid_171,Foreign Developed Equities - Intl Developed ex-US Market,0.13999999999999999
0b7fb9ae-8e66-416e-aec1-0a8356c283be,Grid_171,Emerging Market Equities - Emerging Markets,0.06000000000000001
0b7fb9ae-8e66-416e-aec1-0a8356c283be,Grid_171,US Treasuries - Intermediate Term Treasury,0.155
0b7fb9ae-8e66-416e-aec1-0a8356c283be,Grid_171,TIPS - Inflation-Protected Bonds,0.23
0b7fb9ae-8e66-416e-aec1-0a8356c283be,Grid_171,Corporate Bonds - Investment Grade Corporate Bonds,0.11499999999999996
0b7fb9ae-8e66-416e-aec1-0a8356c283be,Grid_171,Real Estate/REITs - US REIT,0.1
e4f24c70-5e52-47c4-9f6a-93bf2c10bc3a,Grid_172,US Equities - US Stock Market,0.225
e4f24c70-5e52-47c4-9f6a-93bf2c10bc3a,Grid_172,Foreign Developed Equities - Intl Developed ex-US Market,0.1575
e4f24c70-5e52-47c4-9f6a-93bf2c10bc3a,Grid_172,Emerging Market Equities - Emerging Markets,0.06750000000000002
e4f24c70-5e52-47c4-9f6a-93bf2c10bc3a,Grid_172,US Treasuries - Intermediate Term Treasury,0.155
e4f24c70-5e52-47c4-9f6a-93bf2c10bc3a,Grid_172,TIPS - Inflation-Protected Bonds,0.2
e4f24c70-5e52-47c4-9f6a-93bf2c10bc3a,Grid_172,Corporate Bonds - Investment Grade Corporate Bonds,0.14499999999999996
e4f24c70-5e52-47c4-9f6a-93bf2c10bc3a,Grid_172,Real Estate/REITs - US REIT,0.05
039a7d19-140a-4875-9fdf-d5127fc04a23,Grid_173,US Equities - US Stock Market,0.2125
039a7d19-140a-4875-9fdf-d5127fc04a23,Grid_173,Foreign Developed Equities - Intl Developed ex-US Market,0.14875
039a7d19-140a-4875-9fdf-d5127fc04a23,Grid_173,Emerging Market Equities - Emerging Markets,0.06375
039a7d19-140a-4875-9fdf-d5127fc04a23,Grid_173,US Treasuries - Intermediate Term Treasury,0.155
039a7d19-140a-4875-9fdf-d5127fc04a23,Grid_173,TIPS - Inflation-Protected Bonds,0.2
039a7d19-140a-4875-9fdf-d5127fc04a23,Grid_173,Corporate Bonds - Investment Grade Corporate Bonds,0.14499999999999996
039a7d19-140a-4875-9fdf-d5127fc04a23,Grid_173,Real Estate/REITs - US REIT,0.075
bb4ec07e-194b-4f13-930e-1e10abb202d0,Grid_174,US Equities - US Stock Market,0.2
bb4ec07e-194b-4f13-930e-1e10abb202d0,Grid_174,Foreign Developed Equities - Intl Developed ex-US Market,0.13999999999999999
bb4ec07e-194b-4f13-930e-1e10abb202d0,Grid_174,Emerging Market Equities - Emerging Markets,0.06000000000000001
bb4ec07e-194b-4f13-930e-1e10abb202d0,Grid_174,US Treasuries - Intermediate Term Treasury,0.155
bb4ec07e-194b-4f13-930e-1e10abb202d0,Grid_174,TIPS - Inflation-Protected Bonds,0.2
bb4ec07e-194b-4f13-930e-1e10abb202d0,Grid_174,Corporate Bonds - Investment Grade Corporate Bonds,0.14499999999999996
bb4ec07e-194b-4f13-930e-1e10abb202d0,Grid_174,Real Estate/REITs - US REIT,0.1
7ff3ac41-0606-42ae-a4c9-c28b4791fa5c,Grid_175,US Equities - US Stock Market,0.225
7ff3ac41-0606-42ae-a4c9-c28b4791fa5c,Grid_175,Foreign Developed Equities - Intl Developed ex-US Market,0.1575
7ff3ac41-0606-42ae-a4c9-c28b4791fa5c,Grid_175,Emerging Market Equities - Emerging Markets,0.06750000000000002
7ff3ac41-0606-42ae-a4c9-c28b4791fa5c,Grid_175,US Treasuries - Intermediate Term Treasury,0.155
7ff3ac41-0606-42ae-a4c9-c28b4791fa5c,Grid_175,TIPS - Inflation-Protected Bonds,0.15
7ff3ac41-0606-42ae-a4c9-c28b4791fa5c,Grid_175,Corporate Bonds - Investment Grade Corporate Bonds,0.19499999999999995
7ff3ac41-0606-42ae-a4c9-c28b4791fa5c,Grid_175,Real Estate/REITs - US REIT,0.05
624f6fbb-fc57-4776-9616-52e7191c32d3,Grid_176,US Equities - US Stock Market,0.2125
624f6fbb-fc57-4776-9616-52e7191c32d3,Grid_176,Foreign Developed Equities - Intl Developed ex-US Market,0.14875
624f6fbb-fc57-4776-9616-52e7191c32d3,Grid_176,Emerging Market Equities - Emerging Markets,0.06375
624f6fbb-fc57-4776-9616-52e7191c32d3,Grid_176,US Treasuries - Intermediate Term Treasury,0.155
624f6fbb-fc57-4776-9616-52e7191c32d3,Grid_176,TIPS - Inflation-Protected Bonds,0.15
624f6fbb-fc57-4776-9616-52e7191c32d3,Grid_176,Corporate Bonds - Investment Grade Corporate Bonds,0.19499999999999995
624f6fbb-fc57-4776-9616-52e7191c32d3,Grid_176,Real Estate/REITs - US REIT,0.075
d8472067-0f0c-463a-98e2-ed7522bdc9f2,Grid_177,US Equities - US Stock Market,0.2
d8472067-0f0c-463a-98e2-ed7522bdc9f2,Grid_177,Foreign Developed Equities - Intl Developed ex-US Market,0.13999999999999999
d8472067-0f0c-463a-98e2-ed7522bdc9f2,Grid_177,Emerging Market Equities - Emerging Markets,0.06000000000000001
d8472067-0f0c-463a-98e2-ed7522bdc9f2,Grid_177,US Treasuries - Intermediate Term Treasury,0.155
d8472067-0f0c-463a-98e2-ed7522bdc9f2,Grid_177,TIPS - Inflation-Protected Bonds,0.15
d8472067-0f0c-463a-98e2-ed7522bdc9f2,Grid_177,Corporate Bonds - Investment Grade Corporate Bonds,0.19499999999999995
d8472067-0f0c-463a-98e2-ed7522bdc9f2,Grid_177,Real Estate/REITs - US REIT,0.1
98981e93-904e-43aa-93d7-f4e2638b79a4,Grid_178,US Equities - US Stock Market,0.225
98981e93-904e-43aa-93d7-f4e2638b79a4,Grid_178,Foreign Developed Equities - Intl Developed ex-US Market,0.1575
98981e93-904e-43aa-93d7-f4e2638b79a4,Grid_178,Emerging Market Equities - Emerging Markets,0.06750000000000002
98981e93-904e-43aa-93d7-f4e2638b79a4,Grid_178,US Treasuries - Intermediate Term Treasury,0.2
98981e93-904e-43aa-93d7-f4e2638b79a4,Grid_178,TIPS - Inflation-Protected Bonds,0.23
98981e93-904e-43aa-93d7-f4e2638b79a4,Grid_178,Corporate Bonds - Investment Grade Corporate Bonds,0.06999999999999998
98981e93-904e-43aa-93d7-f4e2638b79a4,Grid_178,Real Estate/REITs - US REIT,0.05
6f02c826-ee56-45c0-9bf0-4722713ffa4e,Grid_179,US Equities - US Stock Market,0.2125
6f02c826-ee56-45c0-9bf0-4722713ffa4e,Grid_179,Foreign Developed Equities - Intl Developed ex-US Market,0.14875
6f02c826-ee56-45c0-9bf0-4722713ffa4e,Grid_179,Emerging Market Equities - Emerging Markets,0.06375
6f02c826-ee56-45c0-9bf0-4722713ffa4e,Grid_179,US Treasuries - Intermediate Term Treasury,0.2
6f02c826-ee56-45c0-9bf0-4722713ffa4e,Grid_179,TIPS - Inflation-Protected Bonds,0.23
6f02c826-ee56-45c0-9bf0-4722713ffa4e,Grid_179,Corporate Bonds - Investment Grade Corporate Bonds,0.06999999999999998
6f02c826-ee56-45c0-9bf0-4722713ffa4e,Grid_179,Real Estate/REITs - US REIT,0.075
0736bc04-c6fe-4a6c-a13a-801a43aa4a01,Grid_180,US Equities - US Stock Market,0.2
0736bc04-c6fe-4a6c-a13a-801a43aa4a01,Grid_180,Foreign Developed Equities - Intl Developed ex-US Market,0.13999999999999999
0736bc04-c6fe-4a6c-a13a-801a43aa4a01,Grid_180,Emerging Market Equities - Emerging Markets,0.06000000000000001
0736bc04-c6fe-4a6c-a13a-801a43aa4a01,Grid_180,US Treasuries - Intermediate Term Treasury,0.2
0736bc04-c6fe-4a6c-a13a-801a43aa4a01,Grid_180,TIPS - Inflation-Protected Bonds,0.23
0736bc04-c6fe-4a6c-a13a-801a43aa4a01,Grid_180,Corporate Bonds - Investment Grade Corporate Bonds,0.06999999999999998
0736bc04-c6fe-4a6c-a13a-801a43aa4a01,Grid_180,Real Estate/REITs - US REIT,0.1
6c6287f4-e9bd-46ee-9b68-ca93f0000a49,Grid_181,US Equities - US Stock Market,0.225
6c6287f4-e9bd-46ee-9b68-ca93f0000a49,Grid_181,Foreign Developed Equities - Intl Developed ex-US Market,0.1575
6c6287f4-e9bd-46ee-9b68-ca93f0000a49,Grid_181,Emerging Market Equities - Emerging Markets,0.06750000000000002
6c6287f4-e9bd-46ee-9b68-ca93f0000a49,Grid_181,US Treasuries - Intermediate Term Treasury,0.2
6c6287f4-e9bd-46ee-9b68-ca93f0000a49,Grid_181,TIPS - Inflation-Protected Bonds,0.2
6c6287f4-e9bd-46ee-9b68-ca93f0000a49,Grid_181,Corporate Bonds - Investment Grade Corporate Bonds,0.09999999999999998
6c6287f4-e9bd-46ee-9b68-ca93f0000a49,Grid_181,Real Estate/REITs - US REIT,0.05
339c82be-fc10-42f7-b91b-871c4a4aac33,Grid_182,US Equities - US Stock Market,0.2125
339c82be-fc10-42f7-b91b-871c4a4aac33,Grid_182,Foreign Developed Equities - Intl Developed ex-US Market,0.14875
339c82be-fc10-42f7-b91b-871c4a4aac33,Grid_182,Emerging Market Equities - Emerging Markets,0.06375
339c82be-fc10-42f7-b91b-871c4a4aac33,Grid_182,US Treasuries - Intermediate Term Treasury,0.2
339c82be-fc10-42f7-b91b-871c4a4aac33,Grid_182,TIPS - Inflation-Protected Bonds,0.2
339c82be-fc10-42f7-b91b-871c4a4aac33,Grid_182,Corporate Bonds - Investment Grade Corporate Bonds,0.09999999999999998
339c82be-fc10-42f7-b91b-871c4a4aac33,Grid_182,Real Estate/REITs - US REIT,0.075
818513dc-8162-4629-8860-58e6a5af8933,Grid_183,US Equities - US Stock Market,0.2
818513dc-8162-4629-8860-58e6a5af8933,Grid_183,Foreign Developed Equities - Intl Developed ex-US Market,0.13999999999999999
818513dc-8162-4629-8860-58e6a5af8933,Grid_183,Emerging Market Equities - Emerging Markets,0.06000000000000001
818513dc-8162-4629-8860-58e6a5af8933,Grid_183,US Treasuries - Intermediate Term Treasury,0.2
818513dc-8162-4629-8860-58e6a5af8933,Grid_183,TIPS - Inflation-Protected Bonds,0.2
818513dc-8162-4629-8860-58e6a5af8933,Grid_183,Corporate Bonds - Investment Grade Corporate Bonds,0.09999999999999998
818513dc-8162-4629-8860-58e6a5af8933,Grid_183,Real Estate/REITs - US REIT,0.1
cf656e7a-50c4-4f7a-a04b-09afe5f3c371,Grid_184,US Equities - US Stock Market,0.225
cf656e7a-50c4-4f7a-a04b-09afe5f3c371,Grid_184,Foreign Developed Equities - Intl Developed ex-US Market,0.1575
cf656e7a-50c4-4f7a-a04b-09afe5f3c371,Grid_184,Emerging Market Equities - Emerging Markets,0.06750000000000002
cf656e7a-50c4-4f7a-a04b-09afe5f3c371,Grid_184,US Treasuries - Intermediate Term Treasury,0.2
cf656e7a-50c4-4f7a-a04b-09afe5f3c371,Grid_184,TIPS - Inflation-Protected Bonds,0.15
cf656e7a-50c4-4f7a-a04b-09afe5f3c371,Grid_184,Corporate Bonds - Investment Grade Corporate Bonds,0.15
cf656e7a-50c4-4f7a-a04b-09afe5f3c371,Grid_184,Real Estate/REITs - US REIT,0.05
2c85cccf-891c-43f7-b21b-b8e74d8ecaab,Grid_185,US Equities - US Stock Market,0.2125
2c85cccf-891c-43f7-b21b-b8e74d8ecaab,Grid_185,Foreign Developed Equities - Intl Developed ex-US Market,0.14875
2c85cccf-891c-43f7-b21b-b8e74d8ecaab,Grid_185,Emerging Market Equities - Emerging Markets,0.06375
2c85cccf-891c-43f7-b21b-b8e74d8ecaab,Grid_185,US Treasuries - Intermediate Term Treasury,0.2
2c85cccf-891c-43f7-b21b-b8e74d8ecaab,Grid_185,TIPS - Inflation-Protected Bonds,0.15
2c85cccf-891c-43f7-b21b-b8e74d8ecaab,Grid_185,Corporate Bonds - Investment Grade Corporate Bonds,0.15
2c85cccf-891c-43f7-b21b-b8e74d8ecaab,Grid_185,Real Estate/REITs - US REIT,0.075
73533d13-94b8-491f-9602-a3a7d0f1e23d,Grid_186,US Equities - US Stock Market,0.2
73533d13-94b8-491f-9602-a3a7d0f1e23d,Grid_186,Foreign Developed Equities - Intl Developed ex-US Market,0.13999999999999999
73533d13-94b8-491f-9602-a3a7d0f1e23d,Grid_186,Emerging Market Equities - Emerging Markets,0.06000000000000001
73533d13-94b8-491f-9602-a3a7d0f1e23d,Grid_186,US Treasuries - Intermediate Term Treasury,0.2
73533d13-94b8-491f-9602-a3a7d0f1e23d,Grid_186,TIPS - Inflation-Protected Bonds,0.15
73533d13-94b8-491f-9602-a3a7d0f1e23d,Grid_186,Corporate Bonds - Investment Grade Corporate Bonds,0.15
73533d13-94b8-491f-9602-a3a7d0f1e23d,Grid_186,Real Estate/REITs - US REIT,0.1
adbaedfc-2f4b-40af-b8f0-2b3115dc6976,Grid_187,US Equities - US Stock Market,0.225
adbaedfc-2f4b-40af-b8f0-2b3115dc6976,Grid_187,Foreign Developed Equities - Intl Developed ex-US Market,0.1575
adbaedfc-2f4b-40af-b8f0-2b3115dc6976,Grid_187,Emerging Market Equities - Emerging Markets,0.06750000000000002
adbaedfc-2f4b-40af-b8f0-2b3115dc6976,Grid_187,US Treasuries - Intermediate Term Treasury,0.25
adbaedfc-2f4b-40af-b8f0-2b3115dc6976,Grid_187,TIPS - Inflation-Protected Bonds,0.2
adbaedfc-2f4b-40af-b8f0-2b3115dc6976,Grid_187,Corporate Bonds - Investment Grade Corporate Bonds,0.04999999999999999
adbaedfc-2f4b-40af-b8f0-2b3115dc6976,Grid_187,Real Estate/REITs - US REIT,0.05
04bc8f28-3b0d-43a2-a5e7-577ea2950753,Grid_188,US Equities - US Stock Market,0.2125
04bc8f28-3b0d-43a2-a5e7-577ea2950753,Grid_188,Foreign Developed Equities - Intl Developed ex-US Market,0.14875
04bc8f28-3b0d-43a2-a5e7-577ea2950753,Grid_188,Emerging Market Equities - Emerging Markets,0.06375
04bc8f28-3b0d-43a2-a5e7-577ea2950753,Grid_188,US Treasuries - Intermediate Term Treasury,0.25
04bc8f28-3b0d-43a2-a5e7-577ea2950753,Grid_188,TIPS - Inflation-Protected Bonds,0.2
04bc8f28-3b0d-43a2-a5e7-577ea2950753,Grid_188,Corporate Bonds - Investment Grade Corporate Bonds,0.04999999999999999
04bc8f28-3b0d-43a2-a5e7-577ea2950753,Grid_188,Real Estate/REITs - US REIT,0.075
321285d3-046f-4cd9-97d2-0342af4b3a6f,Grid_189,US Equities - US Stock Market,0.2
321285d3-046f-4cd9-97d2-0342af4b3a6f,Grid_189,Foreign Developed Equities - Intl Developed ex-US Market,0.13999999999999999
321285d3-046f-4cd9-97d2-0342af4b3a6f,Grid_189,Emerging Market Equities - Emerging Markets,0.06000000000000001
321285d3-046f-4cd9-97d2-0342af4b3a6f,Grid_189,US Treasuries - Intermediate Term Treasury,0.25
321285d3-046f-4cd9-97d2-0342af4b3a6f,Grid_189,TIPS - Inflation-Protected Bonds,0.2
321285d3-046f-4cd9-97d2-0342af4b3a6f,Grid_189,Corporate Bonds - Investment Grade Corporate Bonds,0.04999999999999999
321285d3-046f-4cd9-97d2-0342af4b3a6f,Grid_189,Real Estate/REITs - US REIT,0.1
a287b734-d8d0-41d6-9382-7ac7174ee178,Grid_190,US Equities - US Stock Market,0.225
a287b734-d8d0-41d6-9382-7ac7174ee178,Grid_190,Foreign Developed Equities - Intl Developed ex-US Market,0.1575
a287b734-d8d0-41d6-9382-7ac7174ee178,Grid_190,Emerging Market Equities - Emerging Markets,0.06750000000000002
