portfolio_uuid,portfolio_name,metric_name,metric_value,table_source
e435a480-265d-41f4-939c-b6a08dd41033,Grid_093,Downside Capture Ratio (%),49.37381116772648,Risk and Return Metrics (Jan 2003 - Nov 2025)
e435a480-265d-41f4-939c-b6a08dd41033,Grid_093,Safe Withdrawal Rate,0.083587646484375,Risk and Return Metrics (Jan 2003 - Nov 2025)
e435a480-265d-41f4-939c-b6a08dd41033,Grid_093,Perpetual Withdrawal Rate,0.045684814453125,Risk and Return Metrics (Jan 2003 - Nov 2025)
e435a480-265d-41f4-939c-b6a08dd41033,Grid_093,Gain/Loss Ratio,0.9071916022463454,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,End Balance,51307.97,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,End Balance (inflation adjusted),28576.39,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Annualized Return (CAGR),0.07396439414003586,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,"Annualized Return (CAGR, inflation adjusted)",0.04688385780586124,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Standard Deviation,0.08599743555887039,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Best Year,0.2203823278819106,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Worst Year,-0.1742831106799101,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Maximum Drawdown,-0.28356874014805955,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Sharpe Ratio,0.6820969296372689,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Sortino Ratio,1.0128940726692799,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,End Balance,50948.89,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,End Balance (inflation adjusted),28376.4,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Annualized Return (CAGR),0.07363531855215744,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,"Annualized Return (CAGR, inflation adjusted)",0.04656308001953291,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Standard Deviation,0.08661203699524106,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Best Year,0.21954347060708157,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Worst Year,-0.1731452913927518,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Maximum Drawdown,-0.28701345122031224,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Sharpe Ratio,0.6742264476843639,Portfolio Performance (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Sortino Ratio,0.9956152941191931,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,End Balance,50579.5,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,End Balance (inflation adjusted),28170.67,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Annualized Return (CAGR),0.07329446582144583,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,"Annualized Return (CAGR, inflation adjusted)",0.04623082205677553,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Standard Deviation,0.08736490522100632,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Best Year,0.2187046133322541,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Worst Year,-0.17200747210559197,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Maximum Drawdown,-0.2904721213582463,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Sharpe Ratio,0.6654343452438173,Portfolio Performance (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Sortino Ratio,0.977530551254292,Portfolio Performance (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Arithmetic Mean (monthly),0.006273481933942387,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Arithmetic Mean (annualized),0.07793441028179071,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Geometric Mean (monthly),0.005964118534396157,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Geometric Mean (annualized),0.07396439414003586,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Standard Deviation (monthly),0.024825321284765653,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Standard Deviation (annualized),0.08599743555887039,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Downside Deviation (monthly),0.016164357710605155,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Maximum Drawdown,-0.28356874014805955,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Benchmark Correlation,0.9024810714398289,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Beta (*),0.5185621617336407,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Alpha (annualized),0.012987660472279356,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,R Squared,0.8144720843071815,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Sharpe Ratio,0.6820969296372689,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Sortino Ratio,1.0128940726692799,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Treynor Ratio (%),11.316305903268134,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Calmar Ratio,1.4254119854370968,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Modigliani–Modigliani Measure,0.11877095152690842,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Active Return,-0.040477145388632785,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Tracking Error,0.08101838550660657,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Information Ratio,-0.4996044433066629,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Skewness,-0.756205172852446,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Excess Kurtosis,2.4921795071741126,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Historical Value-at-Risk (5%),0.03624328664032885,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Analytical Value-at-Risk (5%),0.034560537821539984,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Conditional Value-at-Risk (5%),0.05643038948559715,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Upside Capture Ratio (%),52.268234116415236,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Downside Capture Ratio (%),49.96263430257745,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Safe Withdrawal Rate,0.083587646484375,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Perpetual Withdrawal Rate,0.046600341796875,Risk and Return Metrics (Jan 2003 - Nov 2025)
7007405f-e091-4c58-aedd-02c52f10c421,Grid_094,Gain/Loss Ratio,0.9459097427167575,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Arithmetic Mean (monthly),0.006252482181110995,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Arithmetic Mean (annualized),0.0776644984703092,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Geometric Mean (monthly),0.00593842830239022,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Geometric Mean (annualized),0.07363531855215744,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Standard Deviation (monthly),0.025002741437132128,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Standard Deviation (annualized),0.08661203699524106,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Downside Deviation (monthly),0.016380934204169,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Maximum Drawdown,-0.28701345122031224,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Benchmark Correlation,0.8984221630897288,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Beta (*),0.5199192903882563,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Alpha (annualized),0.012572633535204408,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,R Squared,0.8071623831308272,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Sharpe Ratio,0.6742264476843639,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Sortino Ratio,0.9956152941191931,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Treynor Ratio (%),11.23829882187459,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Calmar Ratio,1.3678071941171326,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Modigliani–Modigliani Measure,0.11759203261500482,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Active Return,-0.04080622097651099,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Tracking Error,0.08129739110646605,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Information Ratio,-0.5019376442605847,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Skewness,-0.7935110407699983,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Excess Kurtosis,2.6951149538174324,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Historical Value-at-Risk (5%),0.03548065751841941,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Analytical Value-at-Risk (5%),0.03487336775548565,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Conditional Value-at-Risk (5%),0.056998675831868635,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Upside Capture Ratio (%),52.206749126800396,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Downside Capture Ratio (%),50.078085712154625,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Safe Withdrawal Rate,0.083709716796875,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Perpetual Withdrawal Rate,0.046295166015625,Risk and Return Metrics (Jan 2003 - Nov 2025)
c02493bc-a859-4447-babf-ad3f49abe165,Grid_095,Gain/Loss Ratio,0.9250156402941897,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Arithmetic Mean (monthly),0.006231601907162521,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Arithmetic Mean (annualized),0.07739618375888035,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Geometric Mean (monthly),0.005911811042610848,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Geometric Mean (annualized),0.07329446582144583,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Standard Deviation (monthly),0.025220075773537076,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Standard Deviation (annualized),0.08736490522100632,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Downside Deviation (monthly),0.016619145449348494,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Maximum Drawdown,-0.2904721213582463,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Benchmark Correlation,0.892990260231794,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Beta (*),0.52126786651815,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Alpha (annualized),0.0121600677471538,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,R Squared,0.7974316048688471,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Sharpe Ratio,0.6654343452438173,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Sortino Ratio,0.977530551254292,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Treynor Ratio (%),11.161156084228859,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Calmar Ratio,1.311431571556237,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Modigliani–Modigliani Measure,0.11627506423815344,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Active Return,-0.04114707370722259,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Tracking Error,0.08173023702597322,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Information Ratio,-0.5034498271936539,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Skewness,-0.8278662451808194,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Excess Kurtosis,2.8936938892268733,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Historical Value-at-Risk (5%),0.035535901547294454,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Analytical Value-at-Risk (5%),0.0352517312009309,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Conditional Value-at-Risk (5%),0.0575645922094238,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Upside Capture Ratio (%),52.1432504824238,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Downside Capture Ratio (%),50.19736321701819,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Safe Withdrawal Rate,0.083831787109375,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Perpetual Withdrawal Rate,0.045989990234375,Risk and Return Metrics (Jan 2003 - Nov 2025)
6111fb95-8c55-4077-ac42-7de46a71093e,Grid_096,Gain/Loss Ratio,0.9034444122970015,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,End Balance,50086.36,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,End Balance (inflation adjusted),27896.01,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Annualized Return (CAGR),0.07283569304550297,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,"Annualized Return (CAGR, inflation adjusted)",0.04578361746027659,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Standard Deviation,0.08768945018034932,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Best Year,0.2147932375056023,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Worst Year,-0.1821020596420876,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Maximum Drawdown,-0.2918109020356233,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Sharpe Ratio,0.658406086095288,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Sortino Ratio,0.9665296759385091,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,End Balance,49820.64,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,End Balance (inflation adjusted),27748.01,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,Annualized Return (CAGR),0.07258669982424193,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,"Annualized Return (CAGR, inflation adjusted)",0.04554090272460787,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,Standard Deviation,0.08838528841886298,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,Best Year,0.21457134634932773,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,Worst Year,-0.181339367538367,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,Maximum Drawdown,-0.2954314744920621,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,Sharpe Ratio,0.651210015290275,Portfolio Performance (Jan 2003 - Nov 2025)
06b07d47-7432-449c-bd37-d07eee7caf93,Grid_098,Sortino Ratio,0.9512140140958107,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,Start Balance,10000.0,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,End Balance,49544.2,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,End Balance (inflation adjusted),27594.05,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,Annualized Return (CAGR),0.07232630798755535,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,"Annualized Return (CAGR, inflation adjusted)",0.04528707679516475,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,Standard Deviation,0.08921153513444217,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,Best Year,0.21434945519305315,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,Worst Year,-0.18057667543464562,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,Maximum Drawdown,-0.29906056653203905,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,Sharpe Ratio,0.643207304927408,Portfolio Performance (Jan 2003 - Nov 2025)
d29d5386-ecee-4265-8f6c-4cc2673b3185,Grid_099,Sortino Ratio,0.9352552218497531,Portfolio Performance (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Arithmetic Mean (monthly),0.006198107454527763,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Arithmetic Mean (annualized),0.07696590282487348,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Geometric Mean (monthly),0.005875973146335367,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Geometric Mean (annualized),0.07283569304550297,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Standard Deviation (monthly),0.025313763833357473,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Standard Deviation (annualized),0.08768945018034932,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Downside Deviation (monthly),0.016702277238726852,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Maximum Drawdown,-0.2918109020356233,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Benchmark Correlation,0.9085683898071623,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Beta (*),0.5323315318019124,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Alpha (annualized),0.0104290722012053,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,R Squared,0.8254965189567796,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Sharpe Ratio,0.658406086095288,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Sortino Ratio,0.9665296759385091,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Treynor Ratio (%),10.853684840315482,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Calmar Ratio,1.4279118039784757,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Modigliani–Modigliani Measure,0.11522230181807025,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Active Return,-0.041605846483165676,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Tracking Error,0.0789999699835857,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Information Ratio,-0.5266564847025939,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Skewness,-0.8180195376162941,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Excess Kurtosis,2.7534164233093605,Risk and Return Metrics (Jan 2003 - Nov 2025)
f387af97-e68b-414f-a9e1-663aa63e67f7,Grid_097,Historical Value-at-Risk (5%),0.03652352108932781,Risk and Return Metrics (Jan 2003 - Nov 2025)
